file,label
../Datasets/normalized_landmarks\Front\W245\W245S11F_03.npy,W245
../Datasets/normalized_landmarks\Front\W044\W044S08F_10.npy,W044
../Datasets/normalized_landmarks\Front\W177\W177S04F_06.npy,W177
../Datasets/normalized_landmarks\Front\W368\W368S06F_09.npy,W368
../Datasets/normalized_landmarks\Front\W056\W056S15F_11.npy,W056
../Datasets/normalized_landmarks\Front\W040\W040S04F_09.npy,W040
../Datasets/normalized_landmarks\Front\W075\W075S03F_14.npy,W075
../Datasets/normalized_landmarks\Front\W299\W299S13F_04.npy,W299
../Datasets/normalized_landmarks\Front\W004\W004S08F_03.npy,W004
../Datasets/normalized_landmarks\Front\W304\W304S07F_03.npy,W304
../Datasets/normalized_landmarks\Front\W056\W056S06F_08.npy,W056
../Datasets/normalized_landmarks\Front\W021\W021S08F_07.npy,W021
../Datasets/normalized_landmarks\Front\W307\W307S02F_09.npy,W307
../Datasets/normalized_landmarks\Front\W341\W341S04F_08.npy,W341
../Datasets/normalized_landmarks\Front\W245\W245S09F_07.npy,W245
../Datasets/normalized_landmarks\Front\W358\W358S16F_05.npy,W358
../Datasets/normalized_landmarks\Front\W289\W289S08F_02.npy,W289
../Datasets/normalized_landmarks\Front\W352\W352S16F_02.npy,W352
../Datasets/normalized_landmarks\Front\W217\W217S06F_03.npy,W217
../Datasets/normalized_landmarks\Front\W134\W134S08F_03.npy,W134
../Datasets/normalized_landmarks\Front\W286\W286S14F_05.npy,W286
../Datasets/normalized_landmarks\Front\W325\W325S07F_08.npy,W325
../Datasets/normalized_landmarks\Front\W178\W178S08F_06.npy,W178
../Datasets/normalized_landmarks\Front\W233\W233S13F_08.npy,W233
../Datasets/normalized_landmarks\Front\W183\W183S05F_01.npy,W183
../Datasets/normalized_landmarks\Front\W267\W267S05F_06.npy,W267
../Datasets/normalized_landmarks\Front\W313\W313S07F_04.npy,W313
../Datasets/normalized_landmarks\Front\W358\W358S07F_02.npy,W358
../Datasets/normalized_landmarks\Front\W104\W104S09F_10.npy,W104
../Datasets/normalized_landmarks\Front\W058\W058S04F_08.npy,W058
../Datasets/normalized_landmarks\Front\W019\W019S08F_06.npy,W019
../Datasets/normalized_landmarks\Front\W001\W001S02F_04.npy,W001
../Datasets/normalized_landmarks\Front\W361\W361S03F_08.npy,W361
../Datasets/normalized_landmarks\Front\W288\W288S17F_12.npy,W288
../Datasets/normalized_landmarks\Front\W137\W137S12F_02.npy,W137
../Datasets/normalized_landmarks\Front\W219\W219S02F_08.npy,W219
../Datasets/normalized_landmarks\Front\W378\W378S02F_08.npy,W378
../Datasets/normalized_landmarks\Front\W030\W030S04F_01.npy,W030
../Datasets/normalized_landmarks\Front\W231\W231S09F_06.npy,W231
../Datasets/normalized_landmarks\Front\W390\W390S18F_11.npy,W390
../Datasets/normalized_landmarks\Front\W049\W049S08F_05.npy,W049
../Datasets/normalized_landmarks\Front\W335\W335S17F_11.npy,W335
../Datasets/normalized_landmarks\Front\W347\W347S01F_06.npy,W347
../Datasets/normalized_landmarks\Front\W379\W379S06F_11.npy,W379
../Datasets/normalized_landmarks\Front\W347\W347S14F_09.npy,W347
../Datasets/normalized_landmarks\Front\W338\W338S04F_09.npy,W338
../Datasets/normalized_landmarks\Front\W085\W085S09F_05.npy,W085
../Datasets/normalized_landmarks\Front\W055\W055S06F_13.npy,W055
../Datasets/normalized_landmarks\Front\W350\W350S08F_04.npy,W350
../Datasets/normalized_landmarks\Front\W385\W385S11F_01.npy,W385
../Datasets/normalized_landmarks\Front\W023\W023S03F_05.npy,W023
../Datasets/normalized_landmarks\Front\W319\W319S08F_04.npy,W319
../Datasets/normalized_landmarks\Front\W282\W282S06F_13.npy,W282
../Datasets/normalized_landmarks\Front\W091\W091S04F_03.npy,W091
../Datasets/normalized_landmarks\Front\W376\W376S15F_09.npy,W376
../Datasets/normalized_landmarks\Front\W319\W319S02F_04.npy,W319
../Datasets/normalized_landmarks\Front\W197\W197S13F_08.npy,W197
../Datasets/normalized_landmarks\Front\W306\W306S13F_08.npy,W306
../Datasets/normalized_landmarks\Front\W185\W185S13F_06.npy,W185
../Datasets/normalized_landmarks\Front\W054\W054S08F_04.npy,W054
../Datasets/normalized_landmarks\Front\W351\W351S18F_16.npy,W351
../Datasets/normalized_landmarks\Front\W146\W146S15F_09.npy,W146
../Datasets/normalized_landmarks\Front\W310\W310S11F_13.npy,W310
../Datasets/normalized_landmarks\Front\W278\W278S14F_07.npy,W278
../Datasets/normalized_landmarks\Front\W367\W367S13F_02.npy,W367
../Datasets/normalized_landmarks\Front\W160\W160S13F_07.npy,W160
../Datasets/normalized_landmarks\Front\W325\W325S12F_09.npy,W325
../Datasets/normalized_landmarks\Front\W167\W167S06F_09.npy,W167
../Datasets/normalized_landmarks\Front\W220\W220S02F_09.npy,W220
../Datasets/normalized_landmarks\Front\W188\W188S09F_01.npy,W188
../Datasets/normalized_landmarks\Front\W127\W127S13F_06.npy,W127
../Datasets/normalized_landmarks\Front\W303\W303S15F_01.npy,W303
../Datasets/normalized_landmarks\Front\W085\W085S05F_02.npy,W085
../Datasets/normalized_landmarks\Front\W275\W275S16F_07.npy,W275
../Datasets/normalized_landmarks\Front\W175\W175S06F_05.npy,W175
../Datasets/normalized_landmarks\Front\W259\W259S01F_04.npy,W259
../Datasets/normalized_landmarks\Front\W212\W212S12F_02.npy,W212
../Datasets/normalized_landmarks\Front\W346\W346S03F_08.npy,W346
../Datasets/normalized_landmarks\Front\W387\W387S11F_05.npy,W387
../Datasets/normalized_landmarks\Front\W313\W313S07F_02.npy,W313
../Datasets/normalized_landmarks\Front\W007\W007S11F_13.npy,W007
../Datasets/normalized_landmarks\Front\W158\W158S04F_02.npy,W158
../Datasets/normalized_landmarks\Front\W311\W311S13F_06.npy,W311
../Datasets/normalized_landmarks\Front\W308\W308S01F_06.npy,W308
../Datasets/normalized_landmarks\Front\W265\W265S12F_02.npy,W265
../Datasets/normalized_landmarks\Front\W271\W271S09F_07.npy,W271
../Datasets/normalized_landmarks\Front\W030\W030S13F_03.npy,W030
../Datasets/normalized_landmarks\Front\W379\W379S14F_09.npy,W379
../Datasets/normalized_landmarks\Front\W240\W240S13F_02.npy,W240
../Datasets/normalized_landmarks\Front\W059\W059S08F_06.npy,W059
../Datasets/normalized_landmarks\Front\W393\W393S02F_03.npy,W393
../Datasets/normalized_landmarks\Front\W058\W058S11F_03.npy,W058
../Datasets/normalized_landmarks\Front\W011\W011S06F_09.npy,W011
../Datasets/normalized_landmarks\Front\W321\W321S06F_02.npy,W321
../Datasets/normalized_landmarks\Front\W072\W072S12F_04.npy,W072
../Datasets/normalized_landmarks\Front\W348\W348S15F_10.npy,W348
../Datasets/normalized_landmarks\Front\W259\W259S02F_11.npy,W259
../Datasets/normalized_landmarks\Front\W144\W144S01F_01.npy,W144
../Datasets/normalized_landmarks\Front\W248\W248S05F_04.npy,W248
../Datasets/normalized_landmarks\Front\W215\W215S02F_12.npy,W215
../Datasets/normalized_landmarks\Front\W056\W056S01F_11.npy,W056
../Datasets/normalized_landmarks\Front\W181\W181S11F_10.npy,W181
../Datasets/normalized_landmarks\Front\W096\W096S13F_04.npy,W096
../Datasets/normalized_landmarks\Front\W011\W011S04F_10.npy,W011
../Datasets/normalized_landmarks\Front\W170\W170S04F_07.npy,W170
../Datasets/normalized_landmarks\Front\W352\W352S02F_02.npy,W352
../Datasets/normalized_landmarks\Front\W044\W044S03F_05.npy,W044
../Datasets/normalized_landmarks\Front\W300\W300S17F_07.npy,W300
../Datasets/normalized_landmarks\Front\W014\W014S05F_04.npy,W014
../Datasets/normalized_landmarks\Front\W391\W391S09F_10.npy,W391
../Datasets/normalized_landmarks\Front\W079\W079S06F_13.npy,W079
../Datasets/normalized_landmarks\Front\W366\W366S02F_10.npy,W366
../Datasets/normalized_landmarks\Front\W137\W137S01F_06.npy,W137
../Datasets/normalized_landmarks\Front\W088\W088S08F_06.npy,W088
../Datasets/normalized_landmarks\Front\W117\W117S01F_12.npy,W117
../Datasets/normalized_landmarks\Front\W364\W364S13F_07.npy,W364
../Datasets/normalized_landmarks\Front\W321\W321S01F_13.npy,W321
../Datasets/normalized_landmarks\Front\W062\W062S10F_06.npy,W062
../Datasets/normalized_landmarks\Front\W230\W230S01F_06.npy,W230
../Datasets/normalized_landmarks\Front\W362\W362S06F_07.npy,W362
../Datasets/normalized_landmarks\Front\W116\W116S08F_01.npy,W116
../Datasets/normalized_landmarks\Front\W391\W391S12F_02.npy,W391
../Datasets/normalized_landmarks\Front\W044\W044S01F_08.npy,W044
../Datasets/normalized_landmarks\Front\W326\W326S06F_06.npy,W326
../Datasets/normalized_landmarks\Front\W092\W092S12F_05.npy,W092
../Datasets/normalized_landmarks\Front\W240\W240S01F_02.npy,W240
../Datasets/normalized_landmarks\Front\W263\W263S09F_05.npy,W263
../Datasets/normalized_landmarks\Front\W360\W360S16F_05.npy,W360
../Datasets/normalized_landmarks\Front\W217\W217S04F_10.npy,W217
../Datasets/normalized_landmarks\Front\W147\W147S04F_01.npy,W147
../Datasets/normalized_landmarks\Front\W102\W102S13F_08.npy,W102
../Datasets/normalized_landmarks\Front\W396\W396S08F_02.npy,W396
../Datasets/normalized_landmarks\Front\W029\W029S11F_02.npy,W029
../Datasets/normalized_landmarks\Front\W100\W100S02F_02.npy,W100
../Datasets/normalized_landmarks\Front\W351\W351S14F_09.npy,W351
../Datasets/normalized_landmarks\Front\W310\W310S08F_10.npy,W310
../Datasets/normalized_landmarks\Front\W146\W146S13F_01.npy,W146
../Datasets/normalized_landmarks\Front\W325\W325S14F_12.npy,W325
../Datasets/normalized_landmarks\Front\W375\W375S11F_06.npy,W375
../Datasets/normalized_landmarks\Front\W167\W167S04F_02.npy,W167
../Datasets/normalized_landmarks\Front\W039\W039S11F_03.npy,W039
../Datasets/normalized_landmarks\Front\W381\W381S07F_04.npy,W381
../Datasets/normalized_landmarks\Front\W106\W106S13F_13.npy,W106
../Datasets/normalized_landmarks\Front\W222\W222S05F_08.npy,W222
../Datasets/normalized_landmarks\Front\W017\W017S03F_10.npy,W017
../Datasets/normalized_landmarks\Front\W276\W276S15F_03.npy,W276
../Datasets/normalized_landmarks\Front\W376\W376S06F_04.npy,W376
../Datasets/normalized_landmarks\Front\W137\W137S08F_05.npy,W137
../Datasets/normalized_landmarks\Front\W263\W263S09F_04.npy,W263
../Datasets/normalized_landmarks\Front\W182\W182S15F_09.npy,W182
../Datasets/normalized_landmarks\Front\W389\W389S01F_05.npy,W389
../Datasets/normalized_landmarks\Front\W260\W260S04F_09.npy,W260
../Datasets/normalized_landmarks\Front\W351\W351S15F_01.npy,W351
../Datasets/normalized_landmarks\Front\W037\W037S02F_12.npy,W037
../Datasets/normalized_landmarks\Front\W316\W316S03F_02.npy,W316
../Datasets/normalized_landmarks\Front\W043\W043S09F_01.npy,W043
../Datasets/normalized_landmarks\Front\W337\W337S08F_05.npy,W337
../Datasets/normalized_landmarks\Front\W361\W361S07F_02.npy,W361
../Datasets/normalized_landmarks\Front\W116\W116S04F_01.npy,W116
../Datasets/normalized_landmarks\Front\W168\W168S06F_07.npy,W168
../Datasets/normalized_landmarks\Front\W224\W224S08F_02.npy,W224
../Datasets/normalized_landmarks\Front\W374\W374S02F_10.npy,W374
../Datasets/normalized_landmarks\Front\W313\W313S09F_06.npy,W313
../Datasets/normalized_landmarks\Front\W338\W338S11F_05.npy,W338
../Datasets/normalized_landmarks\Front\W028\W028S11F_09.npy,W028
../Datasets/normalized_landmarks\Front\W335\W335S11F_01.npy,W335
../Datasets/normalized_landmarks\Front\W292\W292S11F_01.npy,W292
../Datasets/normalized_landmarks\Front\W127\W127S08F_11.npy,W127
../Datasets/normalized_landmarks\Front\W290\W290S12F_07.npy,W290
../Datasets/normalized_landmarks\Front\W129\W129S09F_03.npy,W129
../Datasets/normalized_landmarks\Front\W003\W003S10F_02.npy,W003
../Datasets/normalized_landmarks\Front\W017\W017S12F_01.npy,W017
../Datasets/normalized_landmarks\Front\W360\W360S13F_08.npy,W360
../Datasets/normalized_landmarks\Front\W287\W287S16F_09.npy,W287
../Datasets/normalized_landmarks\Front\W179\W179S09F_06.npy,W179
../Datasets/normalized_landmarks\Front\W049\W049S12F_10.npy,W049
../Datasets/normalized_landmarks\Front\W030\W030S03F_06.npy,W030
../Datasets/normalized_landmarks\Front\W315\W315S01F_09.npy,W315
../Datasets/normalized_landmarks\Front\W324\W324S05F_07.npy,W324
../Datasets/normalized_landmarks\Front\W107\W107S12F_01.npy,W107
../Datasets/normalized_landmarks\Front\W283\W283S05F_04.npy,W283
../Datasets/normalized_landmarks\Front\W053\W053S15F_09.npy,W053
../Datasets/normalized_landmarks\Front\W006\W006S03F_04.npy,W006
../Datasets/normalized_landmarks\Front\W020\W020S06F_04.npy,W020
../Datasets/normalized_landmarks\Front\W388\W388S08F_03.npy,W388
../Datasets/normalized_landmarks\Front\W344\W344S14F_06.npy,W344
../Datasets/normalized_landmarks\Front\W022\W022S15F_09.npy,W022
../Datasets/normalized_landmarks\Front\W037\W037S04F_11.npy,W037
../Datasets/normalized_landmarks\Front\W082\W082S02F_15.npy,W082
../Datasets/normalized_landmarks\Front\W004\W004S03F_05.npy,W004
../Datasets/normalized_landmarks\Front\W058\W058S08F_09.npy,W058
../Datasets/normalized_landmarks\Front\W080\W080S08F_01.npy,W080
../Datasets/normalized_landmarks\Front\W105\W105S11F_12.npy,W105
../Datasets/normalized_landmarks\Front\W371\W371S09F_06.npy,W371
../Datasets/normalized_landmarks\Front\W341\W341S12F_11.npy,W341
../Datasets/normalized_landmarks\Front\W061\W061S09F_04.npy,W061
../Datasets/normalized_landmarks\Front\W121\W121S04F_09.npy,W121
../Datasets/normalized_landmarks\Front\W282\W282S01F_08.npy,W282
../Datasets/normalized_landmarks\Front\W181\W181S11F_04.npy,W181
../Datasets/normalized_landmarks\Front\W137\W137S12F_08.npy,W137
../Datasets/normalized_landmarks\Front\W109\W109S02F_08.npy,W109
../Datasets/normalized_landmarks\Front\W179\W179S04F_06.npy,W179
../Datasets/normalized_landmarks\Front\W338\W338S04F_07.npy,W338
../Datasets/normalized_landmarks\Front\W158\W158S09F_02.npy,W158
../Datasets/normalized_landmarks\Front\W212\W212S12F_03.npy,W212
../Datasets/normalized_landmarks\Front\W255\W255S06F_03.npy,W255
../Datasets/normalized_landmarks\Front\W050\W050S09F_04.npy,W050
../Datasets/normalized_landmarks\Front\W358\W358S16F_04.npy,W358
../Datasets/normalized_landmarks\Front\W334\W334S17F_12.npy,W334
../Datasets/normalized_landmarks\Front\W226\W226S04F_05.npy,W226
../Datasets/normalized_landmarks\Front\W079\W079S05F_01.npy,W079
../Datasets/normalized_landmarks\Front\W102\W102S01F_04.npy,W102
../Datasets/normalized_landmarks\Front\W046\W046S11F_08.npy,W046
../Datasets/normalized_landmarks\Front\W301\W301S08F_03.npy,W301
../Datasets/normalized_landmarks\Front\W170\W170S12F_04.npy,W170
../Datasets/normalized_landmarks\Front\W121\W121S05F_03.npy,W121
../Datasets/normalized_landmarks\Front\W335\W335S12F_04.npy,W335
../Datasets/normalized_landmarks\Front\W230\W230S13F_09.npy,W230
../Datasets/normalized_landmarks\Front\W206\W206S12F_08.npy,W206
../Datasets/normalized_landmarks\Front\W130\W130S05F_03.npy,W130
../Datasets/normalized_landmarks\Front\W370\W370S06F_07.npy,W370
../Datasets/normalized_landmarks\Front\W078\W078S06F_06.npy,W078
../Datasets/normalized_landmarks\Front\W316\W316S12F_04.npy,W316
../Datasets/normalized_landmarks\Front\W109\W109S15F_06.npy,W109
../Datasets/normalized_landmarks\Front\W052\W052S15F_10.npy,W052
../Datasets/normalized_landmarks\Front\W275\W275S06F_08.npy,W275
../Datasets/normalized_landmarks\Front\W024\W024S02F_01.npy,W024
../Datasets/normalized_landmarks\Front\W070\W070S03F_04.npy,W070
../Datasets/normalized_landmarks\Front\W280\W280S12F_01.npy,W280
../Datasets/normalized_landmarks\Front\W318\W318S02F_07.npy,W318
../Datasets/normalized_landmarks\Front\W369\W369S05F_04.npy,W369
../Datasets/normalized_landmarks\Front\W239\W239S01F_09.npy,W239
../Datasets/normalized_landmarks\Front\W003\W003S15F_01.npy,W003
../Datasets/normalized_landmarks\Front\W371\W371S03F_01.npy,W371
../Datasets/normalized_landmarks\Front\W263\W263S11F_03.npy,W263
../Datasets/normalized_landmarks\Front\W298\W298S14F_10.npy,W298
../Datasets/normalized_landmarks\Front\W006\W006S13F_04.npy,W006
../Datasets/normalized_landmarks\Front\W324\W324S07F_05.npy,W324
../Datasets/normalized_landmarks\Front\W197\W197S01F_10.npy,W197
../Datasets/normalized_landmarks\Front\W367\W367S17F_08.npy,W367
../Datasets/normalized_landmarks\Front\W262\W262S15F_05.npy,W262
../Datasets/normalized_landmarks\Front\W247\W247S11F_06.npy,W247
../Datasets/normalized_landmarks\Front\W064\W064S15F_08.npy,W064
../Datasets/normalized_landmarks\Front\W377\W377S01F_09.npy,W377
../Datasets/normalized_landmarks\Front\W098\W098S04F_07.npy,W098
../Datasets/normalized_landmarks\Front\W111\W111S15F_02.npy,W111
../Datasets/normalized_landmarks\Front\W371\W371S07F_02.npy,W371
../Datasets/normalized_landmarks\Front\W120\W120S01F_07.npy,W120
../Datasets/normalized_landmarks\Front\W354\W354S01F_11.npy,W354
../Datasets/normalized_landmarks\Front\W024\W024S06F_03.npy,W024
../Datasets/normalized_landmarks\Front\W069\W069S12F_07.npy,W069
../Datasets/normalized_landmarks\Front\W345\W345S04F_01.npy,W345
../Datasets/normalized_landmarks\Front\W128\W128S09F_10.npy,W128
../Datasets/normalized_landmarks\Front\W253\W253S01F_05.npy,W253
../Datasets/normalized_landmarks\Front\W383\W383S01F_10.npy,W383
../Datasets/normalized_landmarks\Front\W182\W182S09F_04.npy,W182
../Datasets/normalized_landmarks\Front\W208\W208S11F_04.npy,W208
../Datasets/normalized_landmarks\Front\W228\W228S15F_01.npy,W228
../Datasets/normalized_landmarks\Front\W284\W284S17F_13.npy,W284
../Datasets/normalized_landmarks\Front\W166\W166S08F_01.npy,W166
../Datasets/normalized_landmarks\Front\W100\W100S08F_01.npy,W100
../Datasets/normalized_landmarks\Front\W246\W246S06F_11.npy,W246
../Datasets/normalized_landmarks\Front\W011\W011S10F_03.npy,W011
../Datasets/normalized_landmarks\Front\W277\W277S06F_02.npy,W277
../Datasets/normalized_landmarks\Front\W052\W052S08F_03.npy,W052
../Datasets/normalized_landmarks\Front\W184\W184S09F_09.npy,W184
../Datasets/normalized_landmarks\Front\W234\W234S12F_08.npy,W234
../Datasets/normalized_landmarks\Front\W304\W304S08F_06.npy,W304
../Datasets/normalized_landmarks\Front\W274\W274S05F_07.npy,W274
../Datasets/normalized_landmarks\Front\W016\W016S08F_06.npy,W016
../Datasets/normalized_landmarks\Front\W043\W043S05F_06.npy,W043
../Datasets/normalized_landmarks\Front\W157\W157S09F_01.npy,W157
../Datasets/normalized_landmarks\Front\W333\W333S07F_04.npy,W333
../Datasets/normalized_landmarks\Front\W214\W214S15F_09.npy,W214
../Datasets/normalized_landmarks\Front\W037\W037S10F_05.npy,W037
../Datasets/normalized_landmarks\Front\W282\W282S12F_05.npy,W282
../Datasets/normalized_landmarks\Front\W293\W293S14F_01.npy,W293
../Datasets/normalized_landmarks\Front\W371\W371S01F_08.npy,W371
../Datasets/normalized_landmarks\Front\W346\W346S06F_03.npy,W346
../Datasets/normalized_landmarks\Front\W175\W175S09F_03.npy,W175
../Datasets/normalized_landmarks\Front\W306\W306S06F_07.npy,W306
../Datasets/normalized_landmarks\Front\W104\W104S04F_02.npy,W104
../Datasets/normalized_landmarks\Front\W273\W273S12F_08.npy,W273
../Datasets/normalized_landmarks\Front\W056\W056S12F_08.npy,W056
../Datasets/normalized_landmarks\Front\W126\W126S01F_10.npy,W126
../Datasets/normalized_landmarks\Front\W028\W028S12F_09.npy,W028
../Datasets/normalized_landmarks\Front\W302\W302S01F_11.npy,W302
../Datasets/normalized_landmarks\Front\W284\W284S06F_04.npy,W284
../Datasets/normalized_landmarks\Front\W120\W120S08F_03.npy,W120
../Datasets/normalized_landmarks\Front\W156\W156S01F_05.npy,W156
../Datasets/normalized_landmarks\Front\W121\W121S11F_09.npy,W121
../Datasets/normalized_landmarks\Front\W317\W317S14F_14.npy,W317
../Datasets/normalized_landmarks\Front\W239\W239S06F_06.npy,W239
../Datasets/normalized_landmarks\Front\W349\W349S03F_08.npy,W349
